,datetime,close_DE40,close_FR40,close_NL25,close_IT40,close_SP35,close_UK100,close_EU50
1,2024-06-11 10:00:00,-0.14862535062071247,-0.14526438117373752,-0.14896855468117254,-0.24934402226700625,-0.050463913874931876,-0.25140886125146755,-0.15922616085822794
2,2024-06-11 11:00:00,-0.5818547906946581,-1.0183299389002087,-0.4270316435853405,-0.7208359371593809,-0.527038398511892,-0.5515713085511686,-0.837270498175946
3,2024-06-11 12:00:00,0.13066273226660652,0.0038340618050636266,0.10314427169286766,-0.02049390306383403,-0.11130899376670111,0.04652529506830039,0.040206662243935654
4,2024-06-11 13:00:00,-0.27729598355797913,-0.3424963897302069,-0.14859163331489844,-0.5065959970131373,-0.4858480053487879,-0.18601463641481075,-0.29540019693345965
5,2024-06-11 14:00:00,0.0572490990082386,-0.025647273053697184,-0.014120918511439928,-0.1765926449163402,-0.0985398190450626,-0.19616978494887416,0.030232183166711835
6,2024-06-11 15:00:00,-0.0027245877698756082,-0.0192403894254789,-0.22270747102086652,-0.15331770672091238,0.0717360114777632,0.012284710449383951,-0.020148697386712655
7,2024-06-11 16:00:00,0.1901814079963371,-0.0025658789418403494,0.3484168807978749,0.1683178549808817,0.3593189964157695,0.13020193583255235,0.1571915116583611
8,2024-06-11 17:00:00,-0.21103242719924253,-0.18987991378424107,-0.26583047610779786,-0.17687897056438695,-0.1348202248194208,-0.1557938124095215,-0.26157467957101943
9,2024-06-12 09:00:00,0.7221889137188686,0.5398735153478329,0.6288144997225853,0.8062253591837321,0.45328565042468405,0.7887850007985975,0.6838951764207568
10,2024-06-12 10:00:00,-0.18128196109201689,-0.155978316456995,0.04324464577230014,-0.2490149262476371,-0.29815676815864167,0.09508368583375226,-0.16029494269456102
11,2024-06-12 11:00:00,0.03198525425567311,0.015366097267399681,-0.08429060808108346,0.13216053099165403,-0.20978022174216182,-0.16441158919023868,0.04013807497791344
12,2024-06-12 12:00:00,0.054194960952536064,0.06145494584282041,0.05948582614996312,0.21997682910732674,0.20574843228640116,0.018298038450281773,0.0802439415824141
13,2024-06-12 13:00:00,0.16520509806683403,0.22007830693246966,0.05945046155177991,0.13754956906013582,0.17675888481212265,0.11830566769521766,0.20044900577294023
14,2024-06-12 14:00:00,0.4839826090718313,0.25534305339223184,0.5055688189350649,0.2922566597986398,0.23169807957938993,0.2229314881590616,0.4401056253500846
15,2024-06-12 15:00:00,0.26907905004331933,0.17828489926903224,0.2816083923600221,0.08742150277563088,-0.04889975550121939,0.00850846592357346,0.25892288081581505
16,2024-06-12 16:00:00,-0.05420810545355703,-0.034322324765467815,-0.17149165585912396,-0.014557524056313387,0.08984166518413161,-0.17380101606746523,-0.0456911279748895
17,2024-06-12 17:00:00,0.035979336046998434,0.012716336677720541,0.09985076069101151,-0.03494314459182579,-0.10486931328375082,-0.01826261642418059,0.039749577660730395
18,2024-06-13 09:00:00,-0.5244652011702544,-0.39797073071493605,-0.003217779303255064,-0.5738504784514764,-0.17526222609716147,-0.2094495859717549,-0.28806993145922277
19,2024-06-13 10:00:00,-0.19858829624193053,-0.3702001633986929,-0.23276019264391046,-0.42481505896140304,-0.48125768675472136,-0.1647386147312857,-0.35465232117951606
20,2024-06-13 11:00:00,-0.30820806748134144,-0.2972605899085212,-0.16449490388337207,-0.08826774549466343,-0.17910554689878344,-0.020779093787048897,-0.2799328161241288
21,2024-06-13 12:00:00,-0.08407007647664999,-0.27372966304263224,0.005384507694450313,-0.2208643156887291,-0.07177076417921313,-0.10758472296934496,-0.12030798845042989
22,2024-06-13 13:00:00,0.041256140922274476,0.12242110282083551,0.03230530668505427,0.16232568435032846,0.25137809060384875,0.16767024036814515,0.06825664498515405
23,2024-06-13 14:00:00,0.013565502384804695,0.02960255354200747,-0.02691239477253804,0.13259668508287525,-0.0716422187595156,0.00977457388966485,-0.020061790314163108
24,2024-06-13 15:00:00,-0.4476008593936487,-0.6858039861552423,-0.387642808687505,-0.6768189509306244,-0.5556252576488063,-0.32375111480337226,-0.6019744762822077
25,2024-06-13 16:00:00,-0.3030121368350458,-0.01554686082969603,-0.16214638575705598,-0.4532997555736662,-0.3757907827622975,-0.05883218120311673,-0.27454780361757525
26,2024-06-13 17:00:00,-0.2159236887419036,-0.18529556586414087,0.12126592968741967,-0.020833643357787146,0.11669033641190651,0.042923718420406765,-0.1417004048583026
27,2024-06-14 09:00:00,-0.2848690697929257,-1.1618698965351615,0.024872662780772714,-1.2353948053881125,-0.43730461338296056,-0.006129328838488934,-0.6304480032434667
28,2024-06-14 10:00:00,-0.2994176464124809,-0.32441945991384946,-0.11568317944948836,-0.46718408560018077,-0.16334827667567886,-0.11033468186832929,-0.3060037944470517
29,2024-06-14 11:00:00,-0.47389447582311117,-0.7550501390188202,-0.38750040590126433,-0.5844499962146976,-0.504481247841182,-0.22336769759450092,-0.6138861036648957
30,2024-06-14 12:00:00,-0.2519170611521737,-0.17260608635615293,-0.34771648067456473,-0.5330571589576394,-0.41568075717848263,-0.07995276636572068,-0.26766044184561855
31,2024-06-14 13:00:00,0.050510657193592046,0.12635331045673937,0.25624529762617865,0.03062365064538941,0.40457230927306576,0.2819051370748227,0.09909370548524254
32,2024-06-14 14:00:00,0.07212165258445591,-0.03320891061490139,0.04894283476897243,0.0,0.13705514185207157,0.15344577839975226,0.020624084806231124
33,2024-06-14 15:00:00,-0.05543821134155191,-0.2524715637291397,0.07392188196415628,-0.12857995683387413,-0.10949404626123815,-0.052704474977638416,-0.061859496463700925
